text,label,priority,label_id,word_count,priority_id_fixed,priority_imputed,text_len
refusal o provide required accommodations,Faculty,High,4,5,2,0,41
Failure to grade major ccoursework impcting final grade rly urgent,Faculty,High,4,10,2,0,66
oHstile or aggressive behavior from professor,Faculty,High,4,6,2,0,45
Unfair grading bias toward or against certain students,Faculty,High,4,8,2,0,54
administrativee complaints filed against arofessor behavioor,Faculty,High,4,6,2,0,60
policies applied in ways tmat block acadmeic progression,Faculty,High,4,8,2,0,56
Severe miscommunication causing inability to enroll or continue,Faculty,High,4,8,2,0,63
Discrimiiatory or unqual treatment iin grading!!!!,Faculty,High,4,6,2,0,50
Retaliatory or punittive grading behvior,Faculty,High,4,5,2,0,40
ignoring formal complaints or grievances...,Faculty,High,4,5,2,0,43
Professor actions causing significant academic disadvantage,Faculty,High,4,6,2,0,59
Uprofessional conduct afecting learning environment,Faculty,High,4,5,2,0,51
persistent lack of communication impacting course outcomes,Faculty,High,4,7,2,0,58
Excessively hrash grading without ujstification,Faculty,High,4,5,2,0,47
Course mismanagement leading to academic harm,Faculty,High,4,6,2,0,45
breakdown in instructionla responsibility affecting entire class,Faculty,High,4,7,2,0,64
Lack of timely feecback o nassignments leading to uncerainty about performance!!!!,Faculty,Low,4,11,0,0,82
Overly long lectures with eexcessive slides making it hard to follow content,Faculty,Low,4,12,0,0,76
Teaching style not matching student learning preferences,Faculty,Low,4,7,0,0,56
Unclear explanations during lectures causing confusion,Faculty,Low,4,6,0,0,54
limited interaction o rengagemen during class sessions,Faculty,Low,4,7,0,0,54
inconsistent communication about course expectations,Faculty,Low,4,5,0,0,52
Perception that instructor is unapproachable during office hours,Faculty,Low,4,8,0,0,64
Asxignments perceived as poorl algined wit hlecture material,Faculty,Low,4,8,0,0,60
Students feeling dismissed hwen asking for clarification...,Faculty,Low,4,7,0,0,59
Innstructors ending classes early without covering planned material,Faculty,Low,4,8,0,0,67
Lack of pracrical examples to support theoretical concepts,Faculty,Low,4,8,0,0,58
Overreeliance on self-study without sufficient guidance,Faculty,Low,4,6,0,0,55
students feeling uncomfoortable giving feedback to instructors,Faculty,Low,4,7,0,0,62
Perceived favoritism in clas participation or attention,Faculty,Low,4,7,0,0,55
Instructors discouraging discussions about teaching meetods,Faculty,Low,4,6,0,0,59
Delayed or missing gradign feedback affecting student progress,Faculty,Medium,4,8,1,0,62
Unfair or unclear grading criteria without proper rubrics,Faculty,Medium,4,8,1,0,57
Significant mismatch between taught material and exam content,Faculty,Medium,4,8,1,0,61
Instructors not covering required syllabus topics adequately pls help,Faculty,Medium,4,9,1,0,69
Ignoring student concerrn sor refusing to provide clarification,Faculty,Medium,4,8,1,0,63
"Inconsistent enforceemnt of rules (e.g., deadlinse, attendance)",Faculty,Medium,4,7,1,0,63
Poor course organization leaing to confusion about expectations,Faculty,Medium,4,8,1,0,63
Instructors showing lack of preparedness during lectures,Faculty,Medium,4,7,1,0,56
assiignments reuiring knowledge nt taught in class!!!!,Faculty,Medium,4,7,1,0,54
Refusal tto provide feedback even when explicitly requested,Faculty,Medium,4,8,1,0,59
unprofessional comments that are dismissive but not discriiminatory,Faculty,Medium,4,8,1,0,67
Excessive workload not aligned with course crdeitts or level,Faculty,Medium,4,9,1,0,60
failure to provide accessible learning resource sor materials,Faculty,Medium,4,8,1,0,61
Instructors not showing up for scheduled classess without notice,Faculty,Medium,4,9,1,0,64
administrative complaints about faculty not leading to meaningful action,Faculty,Medium,4,9,1,0,72
Students being jedirected without resolution when raising valdi concerns,Faculty,Medium,4,9,1,0,72
Mental harassment through repeated demoralizing or degrading comments,Faculty,High,4,8,2,0,69
"Sxeist, racist, or discrimiatory remarks made by faclty",Faculty,High,4,8,2,0,55
"Sexual harassment or behavior requiring formal reporting (e.g., Title IX cases)",Faculty,High,4,11,2,0,79
Retaliation against students after raising comlpaints,Faculty,High,4,6,2,0,53
Faculty refusint to teclh or consistently missing classes,Faculty,High,4,8,2,0,57
Abuse of authority such as arbitrary grade manipulation,Faculty,High,4,8,2,0,55
creating intentionally misleading or incorrect academic materials rly urgent,Faculty,High,4,9,2,0,76
public humiliatio nor targeting of specific students,Faculty,High,4,7,2,0,52
severe bias affecting grading or academic evaulation,Faculty,High,4,7,2,0,52
Faculty threatening students academically or personally,Faculty,High,4,6,2,0,55
ignorin serious misconduct reportts by administration,Faculty,High,4,6,2,0,53
Encouraging hostile or toxic classroom environment,Faculty,High,4,6,2,0,50
Persistent emotional distress caused by instructor behavior,Faculty,High,4,7,2,0,59
Faculty promotiig personal ideologies in a oercive or harmful manner,Faculty,High,4,10,2,0,68
Institutiional inaction despite repeated and odcumented serious complaints,Faculty,High,4,8,2,0,74
Instructor reads directly from slides wtihout adding explanation or insight,Faculty,Low,4,10,0,0,75
Lack of transparency about how participation marks are awarded,Faculty,Low,4,9,0,0,62
Frequen last-minute chanegs to assignment instructions,Faculty,Low,4,6,0,0,54
Not returning graded work before the next assessment,Faculty,Low,4,8,0,0,52
minimal guidance provided for major projects!!!!,Faculty,Low,4,6,0,0,48
Overuse of recodred lectures with little live teaching support,Faculty,Low,4,9,0,0,62
Instructors ot responding to emails within a reasonable timefame so frustrated,Faculty,Low,4,11,0,0,78
Course pacing too fast for average students to follow rly urgent,Faculty,Low,4,11,0,0,64
Repetitive lecturing without daapting based on student understanding,Faculty,Low,4,8,0,0,68
Lack of clarity in assignment questions leadng to misinterpretation,Faculty,Low,4,9,0,0,67
instructors discouraging questions during class tzme,Faculty,Low,4,6,0,0,52
Providing vague or generic feedback that is not actionable,Faculty,Low,4,9,0,0,58
Uneven distribution of attntion among students,Faculty,Low,4,6,0,0,46
Not explaining mistakes after exam are graded,Faculty,Low,4,7,0,0,45
cuorse materiials not upadted or containing outdated inofrmation pls help,Faculty,Low,4,10,0,0,73
exams significantly harder than practice materials provided so frustrated,Faculty,Medium,4,9,1,0,73
Instructors failingg to align grading with statd rubrics,Faculty,Medium,4,8,1,0,56
lack of feedbcak on exams that carry major weight,Faculty,Medium,4,9,1,0,49
Teaching content unrelated to course objectives,Faculty,Medium,4,6,1,0,47
Instructors ignoring repeated student requests for help,Faculty,Medium,4,7,1,0,55
Frequent technical issues in onlime claasses not addressed by faculty,Faculty,Medium,4,10,1,0,69
Grading perceived as inconsistent across similar submissions,Faculty,Medium,4,7,1,0,60
Refusal to re-evaluate answers even when errors are evident,Faculty,Medium,4,9,1,0,59
Assignments graded lnog after they are relevant for improvement,Faculty,Medium,4,9,1,0,63
Instructors not accommodating reasonable student difficulties so frustrated,Faculty,Medium,4,8,1,0,75
poor coordination between multiple instructors teaching the same course idk what to do,Faculty,Medium,4,13,1,0,86
Instructors dismissizg valid academic concerns raised by students,Faculty,Medium,4,8,1,0,65
failure to maintain academic standards consistently across sections,Faculty,Medium,4,8,1,0,67
Students unclear about expectations despite attending classes,Faculty,Medium,4,7,1,0,61
Instructos not acknowledging mistakes in teaching or grading,Faculty,Medium,4,8,1,0,60
faculty making openly misogynistic or sexist statements in class,Faculty,High,4,9,2,0,64
Delibreate intimidatoin or humiliation of stuuents during lectures,Faculty,High,4,8,2,0,66
Faculty afusing to provide required academic support entirely,Faculty,High,4,8,2,0,61
chronic abenteeism wthotu replacement o rcontingency teacging,Faculty,High,4,7,2,0,61
Coercvie behavior that pressures students academically or perssonally,Faculty,High,4,8,2,0,69
Discriminatory treamtent impacting trades or opportunities,Faculty,High,4,6,2,0,58
Faculty ignoring formal complaints and continuing harmful behavior,Faculty,High,4,8,2,0,66
Creating a hostile learning environment through repeated verbal abuse rly urgent,Faculty,High,4,11,2,0,80
unethical grading practices tht compromise academic integrity,Faculty,High,4,7,2,0,61
Faculty retaliating after being reported by students,Faculty,High,4,7,2,0,52
Use of authority to silence or suppress student concerns,Faculty,High,4,9,2,0,56
encouraging exclusion or bias against certain student groups,Faculty,High,4,8,2,0,60
Severe neglect of teaching responsibilities affecting entire cohort,Faculty,High,4,8,2,0,67
addministration knowingly allowing harmful facultyy behavior to continue,Faculty,High,4,8,2,0,72
Students experiencing sustained psycbological distress due to isntructor conduct,Faculty,High,4,9,2,0,80
Professor reufses to engage wen students cmplaii about other faculty and dismisses concerns withouut guidance,Faculty,Low,4,15,0,0,109
